ID_REF	DESCRIPTION	GSM637872	GSM637873	GSM637874	GSM637875	GSM637876	GSM637877
8024228		8.526062	8.385972	8.280562	8.142191	8.512572	8.532531
8024238		10.789	10.75062	10.34876	10.82232	10.66867	10.74571
8024246		8.862222	8.994592	8.550181	8.618016	8.872713	8.836586
8024250		8.244438	8.226871	7.994055	8.206784	8.097738	7.974527
8024255		8.312405	8.117702	7.726574	7.782232	8.195503	7.921071
8024273		7.952227	7.850749	7.981738	8.14407	8.073644	8.19866
8024282		9.253023	9.221478	8.940958	9.184026	8.908969	8.975931
8024299		11.61624	11.61181	11.30597	11.28651	11.7421	12.03472
8024304		6.810551	6.833665	6.492975	6.917007	6.391568	6.768163
8024306		6.811666	6.940301	6.537057	6.686424	6.55888	6.789741
8024323		8.032562	7.949102	7.981675	8.070636	8.214887	8.520817
8024331		7.256565	7.303671	7.003572	7.137434	7.032011	7.199688
8024347		8.27306	8.34614	7.836098	7.933406	8.441367	8.233187
8024356		7.453111	7.721227	7.271849	7.38231	7.490265	7.267121
8024358		9.088869	9.006292	8.643886	8.679128	8.905922	9.040339
8024373		6.909862	7.003572	6.67223	6.622831	6.673138	6.708045
8024391		8.627153	8.391267	8.179299	7.941132	8.416824	8.389192
8024420		9.95365	9.678049	9.22924	9.209518	9.776438	9.951137
8024429		7.712523	8.04829	7.671486	7.799155	7.756383	7.664922
8024436		11.60535	11.50775	11.73803	11.69528	11.62609	11.57323
8024444		6.314145	6.418064	6.009254	6.482604	6.120648	6.349487
8024446		7.949739	7.852752	7.70104	7.965787	8.420554	8.338816
8024467		6.35438	6.337459	6.073082	6.095278	6.496207	6.47665
8024485		9.842133	9.641747	9.860667	9.441175	9.722252	9.955911
8024494		4.696473	4.631371	4.715885	4.704468	4.741663	4.941301
8024497		8.762401	8.589814	8.429384	8.162761	8.606699	8.631496
8024511		5.817072	5.947053	5.474632	5.599238	6.010158	5.746873
8024518		7.26567	6.940279	7.638788	7.511022	7.57282	7.581174
8024527		4.624173	4.732076	4.660125	4.44806	4.605368	4.717043
8024532		7.53273	7.316739	7.354264	7.357991	7.350868	7.359372
8024537		5.349288	5.52743	5.371036	5.11463	5.436968	5.557158
8024557		8.90742	8.818283	8.614613	8.532777	9.121921	9.142758
8024566		8.571535	8.60755	8.420203	8.577593	9.079814	9.214736
8024572		8.471106	8.302647	8.70834	8.308843	8.494308	8.593474
8024582		5.981327	5.832068	5.770071	5.966404	5.456661	5.868531
8024584		8.754811	8.816843	8.401246	8.274422	8.657312	8.508081
8024605		6.747116	6.703141	6.440632	6.451653	6.605726	6.551044
8024623		8.830901	8.874866	8.724323	8.816905	8.988482	8.941166
8024637		8.463006	8.505959	8.374626	8.376079	8.63974	8.788124
8024655		7.836588	7.920732	7.310198	7.525361	7.643551	7.496798
8024660		9.767595	9.660978	9.666483	9.800306	9.735823	9.852032
8024676		6.530214	6.484111	6.338481	6.530748	6.79752	6.38895
8024682		6.869039	6.969729	6.748588	6.825581	6.880953	6.892938
8024687		6.901453	7.153969	6.744449	6.774383	7.057936	7.122267
8024708		6.996089	7.059374	6.73628	6.926397	6.814492	7.117113
8024712		5.981649	6.11381	5.75613	5.978013	5.807657	5.784418
8024728		6.87599	6.990864	6.88173	7.007155	6.66613	6.953904
8024740		8.556156	8.541411	8.292085	8.354182	8.562697	8.744605
8024754		6.501469	6.739132	6.279802	6.381981	6.29497	6.490691
8024768		6.783947	6.720065	6.686846	6.536815	6.690725	6.544696
8024792		7.09446	6.923727	7.27368	7.642597	7.290142	7.213536
8024798		8.113472	8.312174	7.745124	7.950016	8.147185	8.178611
8024808		6.249923	6.330287	5.909158	6.295439	6.300235	6.266218
8024816		5.913765	6.103925	5.866549	5.815289	6.056752	5.919739
8024829		6.864216	6.905224	6.524617	6.737995	6.87677	6.781624
8024843		9.104976	8.9806	8.706195	8.420257	9.171792	9.290258
8024864		8.909183	8.850644	8.337124	8.738787	9.092855	9.133506
8024882		5.181677	5.501915	5.450849	5.414788	5.389395	5.334558
8024885		6.158128	5.984691	6.078858	6.083606	6.160332	6.092772
8024888		5.959542	6.176222	5.777875	5.905488	6.21804	5.919186
8024896		6.355165	6.424382	6.375568	6.517097	6.362703	6.260065
8024898		8.109345	8.422995	7.737958	7.874762	8.051172	8.243604
8024900		9.383938	9.332308	9.025021	8.648935	9.353408	9.794765
8024909		7.633446	7.681376	7.400718	7.448682	7.779803	7.800995
8024934		6.209704	6.220656	6.068156	6.169612	6.024509	5.817537
8024936		10.15583	10.13747	9.931195	9.761978	10.4137	10.47765
8024956		6.760126	7.209171	6.671198	6.90961	7.060546	7.008286
8024966		9.089645	9.205178	8.925274	9.000822	9.496347	9.673651
8024971		4.497681	4.582872	4.638839	4.427189	4.575687	4.684598
8024995		7.937859	7.967944	7.730103	7.762079	7.9497	7.772035
8025000		6.642844	6.559928	6.680713	6.595604	6.764703	6.851971
8025004		7.808101	8.076506	7.608871	7.668848	7.924557	7.768005
8025011		4.681575	4.570394	4.874401	4.740777	4.76117	4.704466
8025028		9.531246	9.536496	9.546986	9.511168	9.486495	9.692427
8025035		7.491094	7.52539	7.423269	7.449466	7.518166	7.72939
8025041		6.909813	6.940253	6.671623	6.977254	6.82246	6.79917
8025051		8.287689	8.029604	7.74934	7.874717	8.109463	7.887722
8025053		7.682363	7.671529	7.868048	7.68845	7.761127	7.726163
8025058		11.41229	11.31753	11.11799	10.95043	11.26111	11.41536
8025076		5.824918	5.801254	5.704472	5.808426	5.970554	5.801908
8025103		5.020205	5.081677	5.258537	5.656249	5.052245	5.313371
8025124		4.971005	5.088181	4.670885	5.708467	5.016929	5.295109
8025126		5.935199	6.167359	5.965176	5.889423	5.9418	6.067559
8025129		5.050236	5.459062	5.1591	5.205626	5.021396	5.056595
8025132		6.750015	6.82213	6.947223	6.936526	7.48559	7.362323
8025142		9.582874	9.544639	9.579294	9.704047	9.643722	9.798792
8025169		5.263476	5.273819	5.119568	5.13881	5.209889	5.432833
8025179		8.919473	9.099215	8.631014	9.109022	9.062016	8.876425
8025183		8.429264	8.550238	8.741403	8.966812	8.54924	8.458598
8025199		9.476866	9.359715	9.332331	9.268361	9.333076	9.507689
8025237		7.036113	6.88495	6.559539	6.653018	7.009836	6.891377
8025255		9.675084	9.626576	9.852126	10.02365	10.42726	10.67825
8025278		7.43177	7.553741	6.93534	7.114004	7.277473	6.828222
8025285		6.185008	6.420528	6.307907	6.29902	6.360731	6.420465
8025296		9.394431	9.586013	9.711346	9.61488	9.914867	9.800885
8025301		5.128142	5.27669	5.498516	5.385867	5.984169	5.437207
8025303		5.0728	5.074625	5.058206	5.184248	4.571602	4.775068
8025321		8.012497	8.141164	7.77144	7.907094	8.105079	7.897555
8025328		8.643277	8.424335	8.38144	8.93281	8.547523	8.495535
8025347		7.262712	7.404444	7.397857	7.4754	7.631715	7.867667
8025351		8.280046	8.088099	7.847855	7.842205	8.114249	8.170519
8025368		9.650646	9.477436	9.743619	9.732739	9.274029	9.431652
8025375		6.132498	6.418356	6.185758	6.223408	6.483015	6.25866
8025382		7.18733	7.064973	6.655902	7.117646	8.111177	8.110291
8025395		12.22505	12.10402	12.79424	12.80891	12.43763	12.84011
8025402		7.427406	7.309486	6.853504	6.430719	7.627389	8.44566
8025414		10.53717	10.44333	10.70147	10.78248	10.55188	10.7666
8025421		8.436043	8.539173	8.414267	8.43484	8.748183	8.747401
8025429		11.47085	11.63323	11.48443	11.10086	11.39226	11.47942
8025450		5.925899	6.299941	6.187119	6.006702	6.321329	5.932407
8025452		3.910286	4.065803	4.027803	4.158784	3.984224	3.987459
8025456		6.104422	6.188058	6.204373	5.892068	6.062479	5.795722
8025458		8.321411	8.179033	8.569255	8.366296	8.532248	8.824067
8025470		4.56976	4.790467	4.756588	4.758066	4.658247	4.636841
8025474		4.085174	4.012455	4.058298	4.014092	4.004933	4.197983
8025476		4.429077	4.303273	4.254274	4.438979	4.160214	4.159424
8025478		8.093516	7.733668	8.280817	8.552651	8.374467	8.289944
8025488		5.1094	5.429049	5.989706	5.491524	6.28265	6.125914
8025498		11.45658	11.48392	11.88147	12.18238	10.97512	11.08829
8025500		9.797821	9.705095	9.657304	9.260571	9.700299	9.839601
8025506		8.954657	8.956733	9.293455	9.304768	9.208494	9.561639
8025515		5.735908	5.901794	5.641837	5.599497	5.48987	5.640882
8025522		5.347264	5.578345	5.27738	5.047515	5.101294	4.996032
8025551		7.957467	7.973937	7.797549	7.915485	8.104265	8.266253
8025563		8.889954	8.821881	8.376932	8.473152	8.928677	8.967779
8025584		7.368847	6.952871	6.749919	6.530491	6.984703	7.457386
8025586		9.114463	9.105385	8.885717	8.922246	8.963936	9.084885
8025601		9.936987	10.19075	10.71679	10.39402	11.07205	11.29525
8025612		6.189414	6.354456	6.36693	6.685471	6.280755	6.397044
8025621		7.886263	7.993737	7.978515	7.965619	7.874211	7.872272
8025633		8.418767	8.596354	8.390104	8.049605	8.255705	8.354835
8025659		8.69936	8.64057	8.778868	9.077755	8.854517	9.207601
8025672		10.5959	10.59323	11.56359	11.61002	11.59373	11.63677
8025697		11.15389	11.33995	11.22193	11.10688	11.04668	11.0669
8025728		9.32223	9.335351	8.947763	9.093441	9.381892	9.41949
8025741		10.27965	10.38149	10.26348	10.31231	10.39616	10.39902
8025766		9.83573	9.770517	9.150742	9.089682	9.482573	9.66943
8025783		8.05302	8.045736	7.996264	8.125532	8.121874	8.030399
8025788		10.40538	10.16804	9.843934	9.945885	10.23928	10.33387
8025826		6.601182	7.106781	6.465414	6.678351	6.684686	6.470812
8025828		11.43383	11.50199	11.96202	11.43711	11.59196	11.65718
8025850		6.975917	7.168046	6.809235	6.717206	6.770311	6.773092
8025858		4.319273	4.825368	4.462985	4.427119	4.665549	4.382504
8025868		5.951085	5.550175	5.47295	5.799377	5.520317	5.56503
8025877		8.422624	8.444564	8.469822	8.52641	8.612663	8.829003
8025888		7.215678	7.240551	7.01128	7.516218	7.067037	6.827639
8025893		4.534609	4.964539	4.31763	4.469621	4.323585	4.805876
8025895		11.18099	11.18239	11.10789	11.17072	11.27842	11.42016
8025918		6.03315	5.847157	6.137511	6.075219	5.994903	5.915074
8025927		7.832418	7.734085	8.38749	8.170636	7.694985	7.595428
8025933		5.499971	5.564138	5.630175	5.584638	5.781217	5.607579
8025945		5.323571	5.326897	5.604535	5.467884	5.53105	5.352307
8025951		5.750875	5.600719	5.649472	5.869258	5.987614	5.873726
8025958		6.803385	6.714751	7.21279	6.954605	6.934168	6.855161
8025964		6.400415	5.947992	6.709165	6.814708	6.546887	6.529105
8025968		6.956364	6.922568	6.874481	7.031315	6.907783	7.052105
8025973		8.221525	8.134014	8.624323	8.525778	8.249704	8.194864
8025978		5.355212	5.30977	5.595591	6.00544	5.721822	5.43578
8025982		5.281285	5.067544	5.070189	5.186706	5.167252	5.204855
8025984		6.801678	6.795675	7.480989	7.140548	7.067262	7.077278
8025990		3.123595	2.945127	3.196653	3.387029	3.168709	3.463502
8025992		6.943334	6.71186	7.844264	7.457082	7.51553	7.711797
8025996		3.678792	3.358524	3.310383	3.375494	3.494703	3.494703
8025998		6.996015	6.944255	7.487284	7.491476	7.372004	7.387868
8026005		2.743023	3.058887	3.19124	3.604772	2.94715	3.011357
8026007		8.48156	8.301768	9.121782	8.930711	8.053934	8.326275
8026013		8.114894	7.968331	8.232263	8.301087	7.723521	7.920422
8026024		10.83215	10.89954	10.30157	10.39843	10.08932	10.07357
8026035		5.446609	5.600904	5.364136	5.317707	5.384173	5.528213
8026047		9.873118	10.15574	10.43098	10.2342	9.695808	9.951117
8026051		10.57972	10.47374	10.63704	10.36826	9.913586	10.10115
8026063		6.681212	6.643727	6.729421	6.641923	6.711732	6.923925
8026090		8.328522	8.275332	8.251396	8.480501	7.725585	7.809604
8026106		12.31771	12.11217	12.43467	13.06191	12.36627	12.10188
8026122		10.49145	10.5377	10.3606	10.19666	9.900857	10.08671
8026133		5.998602	6.173117	5.984599	6.024373	6.07224	6.052324
8026139		9.4272	9.347603	9.249143	9.60755	8.473679	8.192986
8026155		9.212558	9.158043	8.697639	8.722514	8.426908	8.565934
8026163		10.31586	10.46327	11.20736	11.3174	9.857807	10.09714
8026170		8.884409	8.774552	8.85097	9.008215	8.430077	8.405027
8026182		7.977791	8.017178	7.796651	7.847739	7.681405	7.886211
8026193		10.74083	10.75756	10.85287	10.953	10.48383	10.68817
8026198		7.383872	7.461956	7.29742	7.69289	7.199876	7.131126
8026212		6.998495	7.199263	6.765719	6.749425	6.940864	6.762641
8026214		7.500908	7.913966	7.554721	7.669624	7.507453	7.446392
8026217		8.615497	8.66788	8.430668	8.699669	8.421973	8.369382
8026250		9.532246	9.456234	9.51291	9.562351	9.004988	9.141233
8026265		6.075156	5.96445	5.720606	5.993918	5.728394	5.809373
8026272		7.916761	7.760535	8.102796	8.122888	7.482501	7.681476
8026292		9.438746	9.364821	9.552161	9.57865	9.316899	9.308173
8026294		7.311408	7.217484	6.896064	6.731653	7.094245	7.031709
8026298		5.95397	6.047194	5.865671	5.853988	5.810002	5.931719
8026300		10.36467	10.35131	10.27597	10.39117	9.802099	9.858675
8026315		11.54462	11.56584	10.99468	11.07015	10.89169	10.81917
8026339		9.466391	9.545503	9.725785	9.085123	10.02252	9.851325
8026341		10.55576	10.54034	11.06568	11.11605	10.24699	10.36924
8026350		6.61169	6.486686	6.449256	6.167854	6.617188	6.380391
8026361		7.811049	8.021515	7.66612	7.923273	7.845009	7.718111
8026363		6.146423	6.087589	5.84445	5.852401	5.928412	6.043409
8026365		7.070333	7.056094	6.993677	7.117161	6.705163	6.53728
8026381		3.711044	3.897019	4.326703	4.013732	4.294668	4.30696
8026383		4.283658	4.367669	4.268366	4.900866	4.056463	4.257228
8026385		4.311706	4.369645	4.204295	4.405862	4.226883	4.564453
8026388		5.094683	5.291058	5.516499	5.244126	5.312998	5.251689
8026390		6.790186	6.885022	6.76213	6.666567	6.697225	6.639995
8026398		4.796911	4.831159	4.92834	4.967046	4.717015	4.877016
8026405		6.265438	6.176191	5.98285	5.95436	6.055032	6.15944
8026407		9.468511	9.515269	9.047165	9.200934	8.981448	8.992145
8026418		4.089723	4.038975	4.040942	4.026879	4.041594	4.179207
8026420		5.213348	5.382617	5.042686	5.053803	5.294579	4.963744
8026422		6.273132	5.970251	5.670822	5.526728	6.09339	5.710982
8026424		5.614089	5.757445	5.433987	5.581222	5.496943	5.516194
8026440		12.54234	12.52541	12.30224	12.2747	12.62216	12.73845
8026442		4.597631	4.674029	4.364612	4.43143	4.456481	4.515903
8026456		5.406031	5.173779	4.738293	5.216807	5.318081	5.03115
8026468		5.44647	5.30462	5.280922	5.322675	5.239328	5.318871
8026483		4.635767	4.937393	4.799141	4.555477	4.620098	4.503404
8026486		4.923927	4.903258	5.118717	4.844531	4.544329	4.624141
8026488		6.098668	6.196026	6.170471	5.933711	5.944521	5.703393
8026490		5.972949	6.002923	6.267077	6.568344	9.844393	10.56942
8026494		3.901607	3.827556	3.84212	4.037717	3.840962	3.705723
8026496		5.420261	5.467862	5.302575	5.461575	5.468879	5.239745
8026503		5.035262	5.468071	5.083373	5.177734	5.136495	5.069881
8026513		10.39084	10.32872	10.49155	10.34022	10.38572	10.34371
8026520		9.853068	10.03049	9.984673	9.723923	9.592403	9.683263
8026533		6.26714	6.166528	6.307734	6.319614	6.375335	6.189767
8026541		10.13998	10.1712	10.08504	9.966974	9.741613	9.664224
8026548		10.44144	10.29032	10.54808	10.45659	9.816052	9.99194
8026564		8.50694	8.547079	8.619345	8.712586	8.46717	8.387625
8026568		7.539979	7.503711	7.348383	7.736331	7.132591	7.123871
8026579		7.840117	7.903164	7.951864	8.43474	7.294045	7.137386
8026587		5.325264	5.497106	5.439907	5.425235	5.588933	5.294038
8026610		9.459664	9.402456	9.354284	9.620703	9.205748	9.136854
8026631		6.360144	6.597921	6.397135	6.382843	6.600444	6.38988
8026638		9.677261	9.456903	9.331862	9.497364	9.180798	9.098747
8026679		9.040693	9.255376	8.797534	8.785702	8.761706	8.882328
8026687		7.891892	8.005269	8.000996	8.022257	7.787451	7.930621
8026696		5.505753	5.674703	5.803017	5.600059	5.449211	5.415732
8026698		10.84773	10.82071	10.98971	10.96986	10.5188	10.69132
8026712		6.514719	6.74126	6.288988	6.600701	6.502145	6.336859
8026724		9.141264	9.013105	8.903054	8.724625	8.42005	8.731251
8026729		10.7752	10.80115	10.71093	10.69797	10.10149	10.32253
8026735		8.511523	8.384185	8.258176	8.267179	8.075401	8.208879
8026751		9.749588	9.67044	9.387639	9.739902	9.012141	9.219813
8026763		7.683992	7.640432	7.909001	8.46973	7.415038	7.542474
8026780		8.426214	8.897083	8.38505	8.553007	8.217603	8.143915
8026787		5.951698	5.919003	5.830536	5.820638	5.908109	5.778214
8026806		10.96912	10.98088	10.69106	10.63846	10.92525	11.04707
8026821		9.562322	9.262839	9.390956	9.506373	8.664682	8.766489
8026830		7.122621	7.393529	7.547657	7.601084	6.978875	6.865542
8026861		7.552264	7.608754	7.384929	7.576442	7.579262	7.570812
8026868		12.61961	12.71573	12.71199	12.72521	12.24936	12.27333
8026875		10.0767	9.863916	9.697956	9.922071	9.027315	9.284801
8026877		6.303207	6.202743	6.209713	5.918423	6.230318	6.124296
8026895		10.83835	10.78875	10.11939	10.14161	10.10879	10.27218
8026900		5.786232	5.650434	5.673034	5.528167	5.749424	5.598628
8026915		8.671219	8.674942	8.44272	8.432906	8.434515	8.56363
8026926		8.64982	8.333021	8.366419	8.502669	8.218301	8.317064
8026954		9.352842	9.161796	8.808133	8.723473	8.630537	8.604749
8026971		9.580301	9.422189	9.715603	9.411287	10.04628	10.26597
8026982		10.47257	10.18956	10.19574	10.57125	9.348582	9.403026
8026989		5.785839	5.677598	5.876808	5.907452	5.701224	5.606885
8026991		8.353979	8.362016	8.522038	8.68826	7.518717	7.472638
8027002		7.393361	8.102281	8.058985	9.225369	8.12337	7.650327
8027006		8.913536	8.891419	8.532763	8.866508	8.47219	8.628683
8027018		10.48663	10.45929	10.38226	10.43816	9.819637	9.92735
8027024		12.34492	12.30707	12.34696	12.38021	12.01688	12.08952
8027032		7.997149	8.14509	7.883401	8.029786	7.960123	7.951827
8027040		7.011563	7.153241	7.112416	6.894629	7.23828	7.151374
8027049		7.757272	7.619626	7.504852	7.614786	7.68334	7.666071
8027053		8.347096	8.20533	7.892329	8.000171	7.976749	7.929359
8027074		9.618124	9.572664	9.017287	8.980353	9.297482	9.592204
8027100		8.887476	8.900399	8.548884	8.750346	8.549166	8.512134
8027117		9.186312	9.304845	8.825447	8.446803	8.915698	8.831142
8027128		7.810868	7.718138	7.662733	7.742446	7.708661	7.733812
8027139		9.204329	9.345153	9.207542	9.314773	9.277864	9.240685
8027152		6.335289	6.608208	6.389076	6.359417	6.258822	6.296736
8027167		3.075728	2.838614	2.818518	3.104353	2.850255	2.841348
8027169		10.33929	10.22767	9.825572	9.802706	9.833045	9.671218
8027184		7.948105	7.948782	7.778394	7.945289	7.931109	8.006508
8027205		9.124146	9.011226	8.583639	8.834617	8.942268	9.007015
8027213		7.940797	8.047325	7.793964	7.540133	8.014006	7.965965
8027222		6.959257	7.02779	6.865458	6.922282	6.82877	6.759645
8027233		7.861513	7.793036	7.936913	7.628822	8.043529	8.047476
8027239		3.580381	3.668984	3.831512	3.816376	3.837509	3.753533
8027241		5.476997	5.616222	5.89868	5.936812	6.190039	5.717483
8027247		6.568899	6.188182	6.36983	6.169149	7.274818	7.263471
8027254		6.720022	6.58094	7.25385	7.217396	6.845217	6.90202
8027258		11.0031	10.89166	11.03926	11.01891	11.11753	11.03997
8027260		7.339622	7.338307	8.231117	8.068643	7.662555	7.755982
8027266		4.879353	4.837902	4.862784	4.805158	4.614019	4.776835
8027268		6.416366	6.277582	6.558133	6.438206	6.191233	6.382177
8027272		6.640144	6.506009	6.736271	6.921469	6.976816	6.970821
8027279		5.847817	5.860214	5.725148	5.829669	6.266691	6.350795
8027285		6.779206	6.525327	7.020765	6.695679	7.208776	7.295807
8027292		5.843436	5.625577	5.752966	5.958936	6.572823	6.660456
8027297		6.373655	6.06212	6.402927	6.152057	6.543488	6.579713
8027304		5.089674	4.895256	5.35358	5.217988	5.260293	5.247277
8027312		4.000857	4.105203	3.800199	3.902523	3.820919	3.810499
8027320		5.637508	5.622956	5.424422	5.519693	5.396459	5.619115
8027323		4.432514	4.522111	6.117507	5.250562	4.536644	4.256821
8027330		8.125012	8.266918	7.804918	7.604808	8.018179	7.710155
8027332		3.891354	3.526466	3.548893	3.761961	3.559329	3.864966
8027341		3.193218	3.155419	3.313343	3.298972	3.295739	3.220481
8027343		6.924458	7.276556	6.714293	7.066282	7.145474	6.896271
8027345		5.401005	5.35831	5.454801	4.999502	3.880629	4.8757
8027348		4.515252	4.390535	5.306341	4.994461	4.272681	4.440301
8027352		11.91256	12.04066	12.36099	12.12731	12.64336	12.2679
8027354		4.198786	4.298323	4.423594	4.076919	4.556617	4.668401
8027363		4.586391	4.149534	4.553819	4.276451	4.184205	4.427242
8027368		6.863031	6.127393	6.66886	6.70156	7.238711	7.312774
8027377		5.726758	6.113582	5.716506	5.496017	6.213029	5.450621
8027381		6.27395	6.571848	6.749115	6.594247	6.573101	6.394184
8027383		3.863393	3.737644	3.803411	4.155706	3.640516	3.762894
8027385		8.003197	8.238915	8.029696	8.026229	8.095313	7.75629
8027390		8.81047	8.907641	8.928305	8.813032	8.818348	8.819041
8027398		7.611733	7.406935	7.66876	7.683472	7.421084	7.208125
8027402		7.678447	7.488629	7.731931	7.326682	7.583392	7.711023
8027414		6.094711	6.000525	5.78525	5.874005	6.11563	6.027531
8027416		10.57744	10.72394	10.29056	10.24979	10.25564	10.27329
8027429		4.090592	3.748132	4.377536	4.490201	4.399986	4.075809
8027431		4.720877	4.711352	4.278156	4.200177	4.380953	4.155668
8027437		6.942148	7.243113	5.859474	5.664056	7.024341	6.010032
8027439		9.128018	8.908655	8.904726	8.857714	9.061577	9.027852
8027448		6.979519	7.23995	7.177009	7.103994	7.196133	7.102969
8027473		9.540102	9.573171	9.28485	9.048268	9.515365	9.634846
8027480		5.721631	5.755656	5.617229	5.366237	5.928744	5.498862
8027482		4.420508	4.417098	4.334324	4.323066	4.355113	4.310951
8027510		6.970022	6.935762	6.833772	6.580608	7.09241	6.958614
8027519		3.831556	3.085375	3.33638	2.985765	3.557079	3.209218
8027521		8.082772	7.785615	7.67793	7.872214	8.059519	8.053138
8027543		4.732197	4.902884	4.89995	4.760699	4.772725	4.906801
8027556		7.468816	7.586977	7.023334	6.956352	7.948039	8.031503
8027564		5.017139	4.988307	4.797307	4.474742	4.962814	5.028424
8027566		9.264182	9.306129	9.257065	9.778494	9.172266	8.594316
8027574		7.253999	7.494265	7.186784	7.327505	7.19833	7.252934
8027584		6.199703	6.185337	6.227577	6.143358	6.22665	6.057311
8027592		10.7214	10.70298	10.52882	10.47203	10.78219	10.80145
8027604		8.957459	8.652239	8.741218	8.80613	8.993272	9.118979
8027621		11.59361	11.43363	11.29579	11.13874	11.91984	12.04587
8027642		9.720655	9.481564	9.253737	9.138583	9.266846	9.361512
8027650		11.08532	11.02417	10.63109	10.62973	10.86751	10.86525
8027665		8.267264	8.227916	7.674682	7.46072	8.298388	8.209517
8027674		7.917129	8.19854	8.175711	8.080787	8.410017	7.974277
8027685		6.658783	6.553377	6.72097	6.673531	6.837149	6.550059
8027692		6.096048	5.653098	6.071488	6.024747	6.14774	6.104537
8027701		9.156499	8.978582	8.987012	9.163424	9.208782	9.340619
8027719		6.729726	6.70622	6.263658	6.280825	6.620363	6.905496
8027728		6.490863	6.501937	6.382205	6.389695	6.321056	6.370636
8027744		5.168261	4.656708	4.776016	4.932887	4.556943	4.752697
8027746		5.794758	5.219904	4.862766	5.57044	5.055527	4.517026
8027748		6.001565	6.044177	5.588033	5.826066	5.830897	5.741437
8027760		6.670328	6.954573	6.520391	6.531945	6.877723	6.628188
8027770		7.250753	7.321222	7.356251	7.315347	7.195652	6.978451
8027778		10.91542	10.89197	10.77528	10.92062	10.68048	10.66643
8027793		8.362619	8.437164	7.855758	8.081273	8.685669	8.412746
8027805		9.905164	9.979489	9.09673	9.227713	9.856822	9.688962
8027819		6.511493	6.79116	6.366151	6.269676	6.481848	6.396064
8027824		5.832945	5.668611	5.363587	5.380616	5.370021	5.56413
8027837		5.868343	6.228696	6.289318	6.541411	6.096955	6.044311
8027854		7.041999	7.288547	6.992359	6.811839	7.211913	6.990935
8027856		5.310587	5.737382	5.233494	5.659248	5.171091	5.184553
8027860		5.350533	5.651921	5.228631	5.721591	5.06758	5.196782
8027862		4.906947	5.100062	4.954552	4.77436	4.68573	4.97881
8027864		5.28619	5.51198	5.188646	5.306351	5.443905	5.261643
8027876		10.2782	10.02084	10.06781	10.18879	10.07709	10.09972
8027884		13.14432	13.19142	13.09335	13.06631	13.35049	13.21206
8027886		8.068129	8.13138	7.977398	7.959803	7.947155	8.078581
8027908		9.093437	9.001626	8.892434	8.81243	8.831437	9.020615
8027920		6.52196	6.742408	6.25406	6.290919	6.506691	6.243499
8027932		9.647608	9.445175	9.93672	9.620068	9.675477	9.983824
8027938		4.869044	5.012352	4.640432	4.977034	4.658234	4.791267
8027947		6.17267	6.303321	6.240728	6.017823	6.178923	6.022382
8027956		8.159872	7.771866	7.548992	7.658941	7.946869	7.936464
8027996		9.219969	9.248644	9.94903	10.07666	9.324873	9.38907
8028002		5.891653	5.689462	6.139074	6.171999	6.225942	6.473176
8028004		9.22781	8.871101	8.85792	8.679992	8.711839	8.949624
8028016		8.030484	7.82239	7.668233	7.730989	7.890644	8.013333
8028030		7.223159	7.184232	7.205389	7.026396	7.116666	7.242957
8028058		5.936427	6.124521	5.957499	5.707862	6.152534	6.126728
8028084		6.887082	6.935298	6.929667	6.785859	7.65107	7.777308
8028102		6.148098	6.606849	6.109095	6.086909	6.037312	6.148098
8028104		6.002893	6.007152	5.946257	5.732182	5.991604	5.975522
8028112		7.583809	7.535779	6.793733	6.890858	7.264469	7.594251
8028117		6.619446	6.922102	6.747086	6.923518	6.283568	6.657701
8028119		8.007175	7.89368	7.764367	7.513661	7.871671	7.968876
8028158		6.049727	6.188931	5.681455	5.732417	5.634905	5.896873
8028162		10.94838	10.85975	10.57981	10.57361	10.56798	10.8203
8028172		12.05209	12.0421	11.69251	11.72316	11.90822	11.94909
8028186		9.843475	9.856761	10.02419	9.681404	9.84095	10.14631
8028190		5.552085	5.748968	5.356176	5.213735	5.122078	5.749681
8028192		5.64236	5.717547	5.598604	5.630361	5.718971	5.416517
8028194		4.728405	4.424541	5.354805	5.582765	4.53478	5.235059
8028200		5.772964	5.975738	6.316168	5.889329	6.265624	6.298204
8028206		4.461705	4.239257	4.321116	4.611789	4.738767	4.776877
8028213		6.126176	6.097568	6.240458	5.919789	6.274946	5.953074
8028219		7.289774	7.225518	7.529702	7.42917	7.471799	7.595126
8028227		7.730483	7.443198	7.536321	7.517799	7.623108	7.509804
8028233		6.722056	6.522843	6.774708	6.619176	6.767307	6.805929
8028241		6.746837	6.510527	6.756538	6.234466	6.743177	6.729835
8028248		6.978818	6.749008	7.277048	7.007252	6.990645	7.091148
8028254		4.982171	4.890636	5.137494	5.006676	5.06403	5.21734
8028266		3.670769	3.81406	4.082335	4.039763	3.609486	3.700881
8028275		2.759179	2.765465	2.725823	2.873907	2.846074	2.77197
8028277		3.537056	3.602845	3.976828	4.307564	3.876748	3.99723
8028279		3.263932	3.28872	3.202291	3.514883	3.47462	3.234983
8028281		3.093813	2.980024	3.089328	3.166595	2.928885	2.84103
8028283		3.602692	3.890379	3.906015	3.727066	3.597708	3.493481
8028286		8.935576	8.769377	8.853471	9.047677	8.400353	8.300746
8028309		6.131772	5.664667	6.257532	5.775958	5.473	5.469598
